application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,work_exp_group,gmat_group,gpa_group
5582,Female,False,3.43,STEM,Asian,620.0,4.0,Investment Banking,Deny,4-6 years,600–649,3.25–3.49
5583,Male,True,3.18,STEM,International,670.0,5.0,Consulting,Deny,4-6 years,650–699,3.00–3.24
5584,Female,False,3.27,Business,Hispanic,640.0,4.0,Consulting,Deny,4-6 years,600–649,3.25–3.49
5585,Male,False,3.22,Business,Black,730.0,6.0,Technology,Deny,4-6 years,700–749,3.00–3.24
5586,Male,True,3.15,Business,International,620.0,6.0,PE/VC,Deny,4-6 years,600–649,3.00–3.24
5587,Male,False,3.12,Humanities,Black,620.0,5.0,Other,Deny,4-6 years,600–649,3.00–3.24
5588,Male,False,3.38,STEM,Other,610.0,7.0,Health Care,Deny,7+ years,600–649,3.25–3.49
5589,Male,True,3.47,STEM,International,700.0,6.0,Health Care,Deny,4-6 years,650–699,3.25–3.49
5590,Male,False,3.14,Business,White,640.0,4.0,Investment Banking,Deny,4-6 years,600–649,3.00–3.24
5591,Male,False,3.41,Business,Asian,730.0,5.0,Consulting,Admit,4-6 years,700–749,3.25–3.49
5592,Male,False,3.12,STEM,Black,650.0,6.0,Investment Banking,Deny,4-6 years,600–649,3.00–3.24
5593,Male,False,3.29,STEM,White,640.0,4.0,Investment Banking,Deny,4-6 years,600–649,3.25–3.49
5594,Female,False,3.31,Business,Hispanic,580.0,7.0,Nonprofit/Gov,Deny,7+ years,550–599,3.25–3.49
5595,Male,False,3.07,STEM,Black,640.0,4.0,Health Care,Deny,4-6 years,600–649,3.00–3.24
5596,Male,False,3.32,Humanities,Asian,690.0,5.0,Consulting,Deny,4-6 years,650–699,3.25–3.49
5597,Male,False,3.22,Humanities,Asian,700.0,5.0,Consulting,Deny,4-6 years,650–699,3.00–3.24
5598,Male,True,3.19,Business,International,670.0,6.0,PE/VC,Deny,4-6 years,650–699,3.00–3.24
5599,Male,False,3.16,Business,Asian,660.0,5.0,Technology,Deny,4-6 years,650–699,3.00–3.24
5600,Female,False,3.25,STEM,White,720.0,6.0,PE/VC,Deny,4-6 years,700–749,3.00–3.24
5601,Male,True,3.44,Business,International,650.0,5.0,Consulting,Deny,4-6 years,600–649,3.25–3.49
5602,Female,False,3.28,Business,Black,660.0,6.0,PE/VC,Deny,4-6 years,650–699,3.25–3.49
5603,Male,True,2.96,Humanities,International,610.0,4.0,Consulting,Deny,4-6 years,600–649,2.75–2.99
5604,Female,False,3.28,Humanities,White,720.0,5.0,Technology,Admit,4-6 years,700–749,3.25–3.49
5605,Female,True,3.42,Humanities,International,670.0,6.0,Nonprofit/Gov,Admit,4-6 years,650–699,3.25–3.49
5606,Male,False,3.39,Business,White,700.0,6.0,Nonprofit/Gov,Admit,4-6 years,650–699,3.25–3.49
5607,Female,False,3.01,STEM,Hispanic,580.0,6.0,Investment Banking,Deny,4-6 years,550–599,3.00–3.24
5608,Male,False,3.0,STEM,Hispanic,610.0,6.0,Financial Services,Deny,4-6 years,600–649,2.75–2.99
5609,Male,True,3.22,Humanities,International,660.0,4.0,Nonprofit/Gov,Deny,4-6 years,650–699,3.00–3.24
5610,Male,False,3.35,STEM,Black,690.0,4.0,Financial Services,Deny,4-6 years,650–699,3.25–3.49
5611,Male,False,3.22,Humanities,Hispanic,610.0,6.0,Real Estate,Deny,4-6 years,600–649,3.00–3.24
5612,Male,False,3.29,Business,Hispanic,620.0,8.0,Technology,Deny,7+ years,600–649,3.25–3.49
5613,Male,False,3.38,Humanities,White,660.0,5.0,Consulting,Admit,4-6 years,650–699,3.25–3.49
5614,Male,False,3.26,STEM,White,720.0,6.0,Nonprofit/Gov,Admit,4-6 years,700–749,3.25–3.49
5615,Male,False,3.3,Humanities,White,660.0,4.0,PE/VC,Deny,4-6 years,650–699,3.25–3.49
5616,Female,True,3.54,Business,International,670.0,7.0,PE/VC,Deny,7+ years,650–699,3.50–3.74
5617,Male,False,3.0,STEM,Black,590.0,4.0,Investment Management,Deny,4-6 years,550–599,2.75–2.99
5618,Male,False,3.19,STEM,Hispanic,610.0,6.0,Nonprofit/Gov,Deny,4-6 years,600–649,3.00–3.24
5619,Female,False,3.18,STEM,White,620.0,4.0,PE/VC,Deny,4-6 years,600–649,3.00–3.24
5620,Male,False,3.32,Humanities,Asian,640.0,5.0,Investment Banking,Deny,4-6 years,600–649,3.25–3.49
5621,Female,False,3.2,STEM,White,680.0,6.0,Nonprofit/Gov,Deny,4-6 years,650–699,3.00–3.24
5622,Female,False,3.2,Business,White,630.0,5.0,Consulting,Deny,4-6 years,600–649,3.00–3.24
5623,Male,True,3.33,Business,International,640.0,5.0,Nonprofit/Gov,Deny,4-6 years,600–649,3.25–3.49
5624,Male,False,3.2,STEM,Asian,700.0,5.0,Consulting,Deny,4-6 years,650–699,3.00–3.24
5625,Male,False,3.05,STEM,Asian,690.0,5.0,Health Care,Deny,4-6 years,650–699,3.00–3.24
5626,Male,True,3.18,Business,International,680.0,5.0,Investment Management,Deny,4-6 years,650–699,3.00–3.24
5627,Male,False,3.42,Business,Other,710.0,5.0,PE/VC,Deny,4-6 years,700–749,3.25–3.49
5628,Male,True,3.54,STEM,International,710.0,3.0,PE/VC,Deny,1-3 years,700–749,3.50–3.74
5629,Male,False,3.39,Humanities,Asian,680.0,6.0,Health Care,Deny,4-6 years,650–699,3.25–3.49
5630,Male,False,3.19,Humanities,Hispanic,670.0,4.0,Technology,Deny,4-6 years,650–699,3.00–3.24
5631,Male,True,3.26,STEM,International,600.0,5.0,Consulting,Deny,4-6 years,550–599,3.25–3.49
5632,Female,True,3.2,Humanities,International,700.0,6.0,Other,Deny,4-6 years,650–699,3.00–3.24
5633,Female,False,3.03,Business,White,610.0,6.0,Financial Services,Deny,4-6 years,600–649,3.00–3.24
5634,Female,False,3.37,Humanities,White,630.0,5.0,Investment Banking,Deny,4-6 years,600–649,3.25–3.49
5635,Male,False,3.18,STEM,Asian,580.0,3.0,Consulting,Deny,1-3 years,550–599,3.00–3.24
5636,Male,False,3.15,Business,White,570.0,4.0,Nonprofit/Gov,Deny,4-6 years,550–599,3.00–3.24
5637,Male,False,3.12,Business,White,670.0,4.0,Nonprofit/Gov,Deny,4-6 years,650–699,3.00–3.24
5638,Female,False,3.01,Humanities,Asian,640.0,4.0,Technology,Deny,4-6 years,600–649,3.00–3.24
5639,Male,True,3.45,STEM,International,750.0,4.0,Other,Deny,4-6 years,700–749,3.25–3.49
5640,Male,False,3.21,Humanities,Asian,590.0,5.0,Consulting,Deny,4-6 years,550–599,3.00–3.24
5641,Male,True,3.4,Business,International,740.0,5.0,Consulting,Deny,4-6 years,700–749,3.25–3.49
5642,Female,False,3.05,Humanities,Asian,570.0,6.0,PE/VC,Deny,4-6 years,550–599,3.00–3.24
5643,Male,True,3.22,Humanities,International,650.0,4.0,Investment Banking,Deny,4-6 years,600–649,3.00–3.24
5644,Male,False,3.48,Business,White,690.0,4.0,Nonprofit/Gov,Admit,4-6 years,650–699,3.25–3.49
5645,Male,True,3.4,Humanities,International,700.0,4.0,Nonprofit/Gov,Deny,4-6 years,650–699,3.25–3.49
5646,Male,True,3.33,Humanities,International,600.0,6.0,Consulting,Deny,4-6 years,550–599,3.25–3.49
5647,Male,False,3.1,STEM,Black,590.0,5.0,PE/VC,Deny,4-6 years,550–599,3.00–3.24
5648,Male,False,3.32,Business,White,700.0,3.0,Investment Banking,Deny,1-3 years,650–699,3.25–3.49
5649,Female,False,3.34,Humanities,Hispanic,670.0,5.0,PE/VC,Deny,4-6 years,650–699,3.25–3.49
5650,Male,False,3.58,Business,Hispanic,690.0,4.0,Consulting,Deny,4-6 years,650–699,3.50–3.74
5651,Female,True,3.27,STEM,International,610.0,4.0,Consulting,Deny,4-6 years,600–649,3.25–3.49
5652,Male,True,3.1,Humanities,International,580.0,5.0,Investment Management,Deny,4-6 years,550–599,3.00–3.24
5653,Male,False,3.44,Business,White,730.0,5.0,Health Care,Deny,4-6 years,700–749,3.25–3.49
5654,Male,False,3.43,STEM,Asian,720.0,5.0,Investment Management,Admit,4-6 years,700–749,3.25–3.49
5655,Male,True,3.32,STEM,International,670.0,4.0,Consulting,Admit,4-6 years,650–699,3.25–3.49
5656,Male,True,3.29,Business,International,680.0,4.0,Consulting,Deny,4-6 years,650–699,3.25–3.49
5657,Male,True,2.88,STEM,International,610.0,5.0,Nonprofit/Gov,Deny,4-6 years,600–649,2.75–2.99
5658,Female,True,3.13,STEM,International,600.0,4.0,Media/Entertainment,Deny,4-6 years,550–599,3.00–3.24
5659,Male,True,3.29,Business,International,660.0,5.0,Health Care,Deny,4-6 years,650–699,3.25–3.49
5660,Male,True,3.24,Business,International,570.0,5.0,Other,Deny,4-6 years,550–599,3.00–3.24
5661,Male,True,3.19,Business,International,680.0,6.0,Consulting,Deny,4-6 years,650–699,3.00–3.24
5662,Female,False,3.24,STEM,Hispanic,650.0,5.0,Technology,Deny,4-6 years,600–649,3.00–3.24
5663,Female,True,3.37,Business,International,670.0,4.0,Nonprofit/Gov,Admit,4-6 years,650–699,3.25–3.49
5664,Male,False,3.32,STEM,White,680.0,6.0,Health Care,Admit,4-6 years,650–699,3.25–3.49
5665,Male,True,3.28,STEM,International,660.0,3.0,PE/VC,Admit,1-3 years,650–699,3.25–3.49
5666,Female,False,3.34,Humanities,White,620.0,7.0,Financial Services,Deny,7+ years,600–649,3.25–3.49
5667,Female,True,3.14,Business,International,620.0,6.0,PE/VC,Deny,4-6 years,600–649,3.00–3.24
5668,Male,False,3.61,Humanities,Asian,780.0,5.0,Consulting,Admit,4-6 years,750–800,3.50–3.74
5669,Male,False,3.25,Business,Black,700.0,2.0,Nonprofit/Gov,Deny,1-3 years,650–699,3.00–3.24
5670,Female,False,3.22,STEM,Black,660.0,4.0,Investment Banking,Deny,4-6 years,650–699,3.00–3.24
5671,Male,True,3.31,STEM,International,650.0,7.0,PE/VC,Deny,7+ years,600–649,3.25–3.49
5672,Male,False,3.17,Business,Asian,650.0,5.0,Consulting,Deny,4-6 years,600–649,3.00–3.24
5673,Female,False,3.32,Business,Asian,650.0,5.0,Investment Management,Deny,4-6 years,600–649,3.25–3.49
5674,Male,False,3.35,STEM,Asian,570.0,5.0,Consulting,Deny,4-6 years,550–599,3.25–3.49
5675,Female,False,3.35,Business,Black,660.0,6.0,Technology,Admit,4-6 years,650–699,3.25–3.49
5676,Male,False,3.26,Humanities,Asian,640.0,6.0,Other,Deny,4-6 years,600–649,3.25–3.49
5677,Male,False,3.48,Humanities,White,740.0,6.0,Health Care,Deny,4-6 years,700–749,3.25–3.49
5678,Male,False,3.0,Humanities,Hispanic,570.0,4.0,Nonprofit/Gov,Deny,4-6 years,550–599,2.75–2.99
5679,Male,False,3.35,Humanities,Asian,710.0,1.0,Consulting,Admit,1-3 years,700–749,3.25–3.49
5680,Female,False,3.25,Humanities,White,570.0,5.0,Consulting,Deny,4-6 years,550–599,3.00–3.24
5681,Male,False,3.0,Business,White,620.0,6.0,Consulting,Deny,4-6 years,600–649,2.75–2.99
5682,Male,False,2.89,STEM,Black,570.0,6.0,Investment Management,Deny,4-6 years,550–599,2.75–2.99
5683,Male,False,3.3,STEM,White,660.0,5.0,Technology,Deny,4-6 years,650–699,3.25–3.49
5684,Female,False,3.39,STEM,Asian,670.0,6.0,Real Estate,Deny,4-6 years,650–699,3.25–3.49
5685,Male,False,3.33,Business,Asian,660.0,6.0,Nonprofit/Gov,Deny,4-6 years,650–699,3.25–3.49
5686,Female,True,3.4,Business,International,720.0,6.0,Consulting,Deny,4-6 years,700–749,3.25–3.49
5687,Female,False,3.34,Humanities,Asian,640.0,4.0,CPG,Deny,4-6 years,600–649,3.25–3.49
5688,Male,False,3.55,Business,Hispanic,660.0,4.0,Technology,Admit,4-6 years,650–699,3.50–3.74
5689,Male,True,2.99,Business,International,640.0,5.0,Consulting,Deny,4-6 years,600–649,2.75–2.99
5690,Female,False,3.2,Business,White,690.0,6.0,Technology,Deny,4-6 years,650–699,3.00–3.24
5691,Female,True,3.41,STEM,International,700.0,5.0,Consulting,Deny,4-6 years,650–699,3.25–3.49
5692,Female,False,3.11,STEM,Asian,660.0,5.0,Technology,Deny,4-6 years,650–699,3.00–3.24
5693,Male,False,3.12,Humanities,Asian,700.0,5.0,Technology,Deny,4-6 years,650–699,3.00–3.24
5694,Male,False,3.17,Humanities,Black,630.0,6.0,Consulting,Deny,4-6 years,600–649,3.00–3.24
5695,Male,False,3.24,STEM,Black,620.0,6.0,Investment Banking,Deny,4-6 years,600–649,3.00–3.24
5696,Male,False,3.21,Business,White,580.0,7.0,Other,Deny,7+ years,550–599,3.00–3.24
5697,Male,False,2.85,Business,Black,570.0,5.0,Technology,Deny,4-6 years,550–599,2.75–2.99
5698,Male,False,3.27,Humanities,White,770.0,5.0,Investment Management,Admit,4-6 years,750–800,3.25–3.49
5699,Female,True,3.05,Humanities,International,570.0,6.0,Nonprofit/Gov,Deny,4-6 years,550–599,3.00–3.24
5700,Male,True,3.25,Humanities,International,630.0,4.0,Investment Banking,Deny,4-6 years,600–649,3.00–3.24
5701,Male,False,3.43,Business,Asian,760.0,5.0,Investment Banking,Deny,4-6 years,750–800,3.25–3.49
5702,Male,False,3.27,Humanities,Black,660.0,7.0,Nonprofit/Gov,Deny,7+ years,650–699,3.25–3.49
5703,Female,True,3.09,Business,International,600.0,6.0,Financial Services,Deny,4-6 years,550–599,3.00–3.24
5704,Male,True,3.42,Business,International,660.0,5.0,Health Care,Deny,4-6 years,650–699,3.25–3.49
5705,Female,False,3.17,Humanities,White,660.0,6.0,Investment Management,Deny,4-6 years,650–699,3.00–3.24
5706,Male,False,3.5,STEM,Black,760.0,5.0,Investment Banking,Admit,4-6 years,750–800,3.25–3.49
5707,Female,True,3.3,Humanities,International,690.0,4.0,PE/VC,Deny,4-6 years,650–699,3.25–3.49
5708,Female,True,3.34,STEM,International,740.0,7.0,Consulting,Deny,7+ years,700–749,3.25–3.49
5709,Male,False,3.32,Humanities,White,750.0,6.0,Consulting,Admit,4-6 years,700–749,3.25–3.49
5710,Male,True,3.13,Humanities,International,650.0,4.0,PE/VC,Deny,4-6 years,600–649,3.00–3.24
5711,Female,False,3.22,Business,White,650.0,6.0,PE/VC,Deny,4-6 years,600–649,3.00–3.24
5712,Female,False,3.31,STEM,White,610.0,5.0,Media/Entertainment,Deny,4-6 years,600–649,3.25–3.49
5713,Male,False,3.61,Business,Other,670.0,6.0,Investment Banking,Deny,4-6 years,650–699,3.50–3.74
5714,Female,False,3.29,Business,Asian,640.0,4.0,Consulting,Deny,4-6 years,600–649,3.25–3.49
5715,Male,False,3.3,Humanities,White,610.0,6.0,Consulting,Deny,4-6 years,600–649,3.25–3.49
5716,Male,True,2.99,Business,International,570.0,4.0,Nonprofit/Gov,Deny,4-6 years,550–599,2.75–2.99
5717,Male,False,3.2,Business,White,680.0,4.0,Financial Services,Deny,4-6 years,650–699,3.00–3.24
5718,Female,False,3.14,STEM,Black,640.0,6.0,PE/VC,Deny,4-6 years,600–649,3.00–3.24
5719,Male,True,2.91,Humanities,International,610.0,6.0,Financial Services,Deny,4-6 years,600–649,2.75–2.99
5720,Female,False,3.51,STEM,Black,590.0,5.0,PE/VC,Deny,4-6 years,550–599,3.50–3.74
5721,Male,False,3.12,Business,Hispanic,570.0,6.0,Consulting,Deny,4-6 years,550–599,3.00–3.24
5722,Female,True,3.25,STEM,International,670.0,6.0,Financial Services,Deny,4-6 years,650–699,3.00–3.24
5723,Male,True,3.34,Humanities,International,730.0,7.0,Consulting,Admit,7+ years,700–749,3.25–3.49
5724,Female,False,3.24,STEM,White,670.0,6.0,PE/VC,Admit,4-6 years,650–699,3.00–3.24
5725,Male,False,3.49,Business,Hispanic,680.0,6.0,Other,Deny,4-6 years,650–699,3.25–3.49
5726,Male,False,3.29,STEM,Hispanic,690.0,5.0,Real Estate,Deny,4-6 years,650–699,3.25–3.49
5727,Male,False,3.16,Business,Asian,640.0,5.0,Retail,Deny,4-6 years,600–649,3.00–3.24
5728,Female,False,3.33,Humanities,Black,680.0,6.0,Health Care,Admit,4-6 years,650–699,3.25–3.49
5729,Male,False,2.98,Humanities,Hispanic,590.0,5.0,Investment Banking,Deny,4-6 years,550–599,2.75–2.99
5730,Female,False,3.16,Business,White,580.0,2.0,Consulting,Deny,1-3 years,550–599,3.00–3.24
5731,Male,False,3.31,STEM,Asian,760.0,5.0,Technology,Deny,4-6 years,750–800,3.25–3.49
5732,Male,False,3.06,Humanities,Asian,660.0,5.0,Investment Banking,Deny,4-6 years,650–699,3.00–3.24
5733,Female,False,3.34,Humanities,Black,670.0,4.0,Nonprofit/Gov,Deny,4-6 years,650–699,3.25–3.49
5734,Female,True,3.51,Humanities,International,720.0,6.0,Consulting,Deny,4-6 years,700–749,3.50–3.74
5735,Female,False,3.32,STEM,Asian,670.0,4.0,Technology,Admit,4-6 years,650–699,3.25–3.49
5736,Male,False,3.19,Business,Black,600.0,4.0,Technology,Deny,4-6 years,550–599,3.00–3.24
5737,Female,False,3.37,Business,Hispanic,650.0,4.0,Consulting,Deny,4-6 years,600–649,3.25–3.49
5738,Female,False,3.02,Business,Black,580.0,4.0,Consulting,Deny,4-6 years,550–599,3.00–3.24
5739,Female,False,2.94,Humanities,Black,610.0,5.0,Consulting,Deny,4-6 years,600–649,2.75–2.99
5740,Female,True,2.96,Business,International,650.0,5.0,Consulting,Deny,4-6 years,600–649,2.75–2.99
5741,Male,False,3.18,STEM,Asian,640.0,4.0,Technology,Deny,4-6 years,600–649,3.00–3.24
5742,Female,False,3.52,Humanities,Black,630.0,7.0,PE/VC,Deny,7+ years,600–649,3.50–3.74
5743,Male,False,3.42,Humanities,Hispanic,690.0,5.0,Energy,Deny,4-6 years,650–699,3.25–3.49
5744,Male,False,3.29,Business,Asian,680.0,4.0,Technology,Admit,4-6 years,650–699,3.25–3.49
5745,Female,True,3.09,STEM,International,690.0,6.0,Consulting,Deny,4-6 years,650–699,3.00–3.24
5746,Female,False,3.17,Business,Black,710.0,6.0,Technology,Deny,4-6 years,700–749,3.00–3.24
5747,Male,False,2.98,Business,Asian,590.0,6.0,Consulting,Deny,4-6 years,550–599,2.75–2.99
5748,Male,False,3.24,Business,Hispanic,710.0,5.0,Technology,Deny,4-6 years,700–749,3.00–3.24
5749,Male,False,3.24,Business,Other,640.0,7.0,CPG,Deny,7+ years,600–649,3.00–3.24
5750,Male,False,3.46,STEM,Asian,670.0,5.0,Consulting,Deny,4-6 years,650–699,3.25–3.49
5751,Male,False,3.19,Business,White,610.0,5.0,Consulting,Deny,4-6 years,600–649,3.00–3.24
5752,Female,False,3.05,Humanities,Asian,590.0,4.0,Consulting,Deny,4-6 years,550–599,3.00–3.24
5753,Female,False,3.03,STEM,White,630.0,5.0,Investment Management,Deny,4-6 years,600–649,3.00–3.24
5754,Male,True,3.31,Humanities,International,620.0,6.0,Financial Services,Deny,4-6 years,600–649,3.25–3.49
5755,Female,False,3.34,Humanities,White,700.0,6.0,Consulting,Admit,4-6 years,650–699,3.25–3.49
5756,Male,True,3.17,Humanities,International,650.0,5.0,Consulting,Deny,4-6 years,600–649,3.00–3.24
5757,Male,False,3.44,STEM,Black,700.0,7.0,PE/VC,Deny,7+ years,650–699,3.25–3.49
5758,Female,False,3.29,Business,White,650.0,5.0,PE/VC,Deny,4-6 years,600–649,3.25–3.49
5759,Male,False,3.12,STEM,Hispanic,590.0,6.0,Other,Deny,4-6 years,550–599,3.00–3.24
5760,Female,False,3.16,Business,White,610.0,5.0,Nonprofit/Gov,Deny,4-6 years,600–649,3.00–3.24
5761,Male,False,3.38,STEM,White,770.0,4.0,Nonprofit/Gov,Admit,4-6 years,750–800,3.25–3.49
5762,Male,False,3.52,Humanities,Asian,670.0,5.0,Nonprofit/Gov,Deny,4-6 years,650–699,3.50–3.74
5763,Male,False,3.2,STEM,Black,730.0,6.0,Consulting,Deny,4-6 years,700–749,3.00–3.24
5764,Female,True,3.46,Business,International,730.0,5.0,PE/VC,Admit,4-6 years,700–749,3.25–3.49
5765,Female,False,2.99,Humanities,White,570.0,3.0,Nonprofit/Gov,Deny,1-3 years,550–599,2.75–2.99
5766,Male,False,3.15,Humanities,Black,630.0,5.0,Media/Entertainment,Deny,4-6 years,600–649,3.00–3.24
5767,Female,False,3.36,Humanities,Hispanic,670.0,3.0,PE/VC,Deny,1-3 years,650–699,3.25–3.49
5768,Male,False,3.51,Business,White,740.0,4.0,CPG,Admit,4-6 years,700–749,3.50–3.74
5769,Female,False,3.34,STEM,White,620.0,4.0,Consulting,Deny,4-6 years,600–649,3.25–3.49
5770,Male,False,3.49,Humanities,Black,690.0,4.0,Real Estate,Deny,4-6 years,650–699,3.25–3.49
5771,Male,True,3.3,Humanities,International,670.0,5.0,PE/VC,Admit,4-6 years,650–699,3.25–3.49
5772,Female,True,3.09,Business,International,620.0,5.0,Nonprofit/Gov,Deny,4-6 years,600–649,3.00–3.24
5773,Female,False,3.02,Business,Asian,640.0,6.0,Investment Management,Deny,4-6 years,600–649,3.00–3.24
5774,Male,False,3.21,Business,Black,680.0,4.0,PE/VC,Deny,4-6 years,650–699,3.00–3.24
5775,Male,False,3.25,Business,White,680.0,7.0,PE/VC,Deny,7+ years,650–699,3.00–3.24
5776,Female,False,3.17,Humanities,White,690.0,4.0,Consulting,Deny,4-6 years,650–699,3.00–3.24
5777,Male,True,3.19,Humanities,International,570.0,5.0,Consulting,Deny,4-6 years,550–599,3.00–3.24
5778,Male,True,3.23,STEM,International,690.0,5.0,Consulting,Deny,4-6 years,650–699,3.00–3.24
5779,Male,False,3.14,STEM,White,640.0,6.0,Consulting,Deny,4-6 years,600–649,3.00–3.24
5780,Male,False,3.48,Business,White,750.0,4.0,PE/VC,Deny,4-6 years,700–749,3.25–3.49
5781,Male,True,3.15,Humanities,International,570.0,6.0,Financial Services,Deny,4-6 years,550–599,3.00–3.24
